id,SalePrice
1665,305646.69981560117
1666,329992.3550805027
1667,374101.4543120631
1668,345793.39355074166
1669,313140.35472751176
1670,356418.1045498747
1671,258541.6233198642
1672,420844.9449867003
1673,289071.0884012994
1674,242886.7505243794
1675,191702.72955093437
1676,190316.79848071243
1677,217047.62233136484
1678,439846.7254600819
1679,388262.3765162705
1680,327305.85894446704
1681,251329.88395935172
1682,320658.8043423301
1683,181006.43444697734
1684,176843.01373548643
1685,174476.08756161178
1686,167934.95100710503
1687,174222.0583407522
1688,188723.00106649025
1689,196366.8621380539
1690,198244.64426460682
1691,186945.7877723859
1692,271526.48084719747
1693,171202.8531327758
1694,184697.2995495898
1695,169794.3523940146
1696,274049.0888200045
1697,174534.10744400596
1698,353994.63839857455
1699,310127.23641409323
1700,251641.8295584177
1701,275506.51552336925
1702,239743.26262258244
1703,242833.56122751447
1704,274836.28966786165
1705,240017.57746071563
1706,353600.5494991926
1707,213470.73246269688
1708,200348.47454659513
1709,272065.44277834444
1710,217962.62716933814
1711,271349.41251718486
1712,259157.63940823983
1713,277075.9387206795
1714,222889.59148980887
1715,208614.7713514975
1716,184128.7929582722
1717,177918.4410114589
1718,137362.65285761486
1719,208757.06016659676
1720,244925.05124813525
1721,166152.32051248226
1722,127102.57614430528
1723,155339.1233939213
1724,204547.09518569306
1725,236146.86847990274
1726,184710.76073623297
1727,150388.67287452653
1728,177818.1500715232
1729,167788.25586402926
1730,159059.6139797873
1731,121557.71139620735
1732,125695.82590875441
1733,114422.27476109349
1734,120115.95808703043
1735,127024.00904819214
1736,109495.44345311889
1737,303216.0454826808
1738,245783.14809033184
1739,243080.70774587514
1740,207079.81043078232
1741,187141.1817233003
1742,172264.39512687514
1743,179653.31332832135
1744,309818.8019870954
1745,219615.2714178434
1746,186375.30106321946
1747,215566.4078912452
1748,215905.54832145275
1749,144001.72135769943
1750,125280.78658164339
1751,250734.6357647964
1752,116752.11370390088
1753,150824.29627444263
1754,197441.73024411293
1755,163555.05886834342
1756,125239.36890413889
1757,120556.59999315959
1758,146252.70184660924
1759,162049.63625400115
1760,165679.67954863605
1761,145008.84047137402
1762,177622.36779473803
1763,186369.1868118508
1764,114059.91519846817
1765,167509.12883466476
1766,188649.5698616738
1767,220551.4059517576
1768,141211.42131317983
1769,176314.99264702672
1770,152148.3189163504
1771,125954.48568957669
1772,130329.01766021109
1773,128201.96003723
1774,140797.72584972443
1775,141743.07701700088
1776,129321.45843568059
1777,109000.74612085526
1778,138516.43697239956
1779,116997.39260423474
1780,181756.81699793355
1781,126579.5097780588
1782,88539.77366195578
1783,141849.28954394767
1784,105940.34614453542
1785,123607.82249117008
1786,143745.41769275616
1787,164942.91782602677
1788,60294.912609584615
1789,101026.83727158877
1790,79378.0422992646
1791,179278.62851682084
1792,157351.4848190089
1793,127955.05851400136
1794,154076.4952448655
1795,133332.98858032894
1796,131594.22586662415
1797,114720.9209404062
1798,122055.40513340093
1799,109862.7314195734
1800,133326.08252487742
1801,125643.45475248355
1802,144594.976635419
1803,149854.8199036311
1804,136569.61260771292
1805,137494.58475995943
1806,124025.44188716768
1807,138354.42246862163
1808,127719.27835132518
1809,122765.74362930664
1810,140727.23327418725
1811,94674.75001300311
1812,96703.57514493303
1813,122755.36711407063
1814,95762.46459712657
1815,53949.9310750836
1816,98323.85644385073
1817,104563.90530252717
1818,140903.45372771894
1819,127443.41568796712
1820,50256.41507187464
1821,117706.70280802301
1822,151196.9311623427
1823,42338.37242851221
1824,130630.19412167506
1825,138060.46131213772
1826,102938.54906320492
1827,102529.49705386971
1828,137306.2772735795
1829,125830.88837688189
1830,137007.04792621554
1831,149434.65701489395
1832,75060.20480895096
1833,141539.7558307331
1834,118126.18148961708
1835,120022.10534227538
1836,124540.32479138674
1837,86337.17867132861
1838,123049.8498039972
1839,96501.5249547823
1840,143332.51123113674
1841,134590.06081390363
1842,87906.73927844835
1843,127503.20991245304
1844,144443.51215628497
1845,144096.393781606
1846,156800.68853063587
1847,165135.3746715341
1848,52736.53307110936
1849,112901.81087609942
1850,117005.62275262867
1851,152109.07889818138
1852,126013.3603332426
1853,121385.21709928387
1854,165308.17398676884
1855,149119.28389221508
1856,225269.48612680892
1857,137294.52050234366
1858,136368.36625314207
1859,122424.62848838167
1860,145272.67457610046
1861,121899.717036531
1862,329402.9456713941
1863,310117.5412769014
1864,310186.7205425729
1865,343446.78914918506
1866,331289.04935433675
1867,231715.34369449614
1868,287523.4082522886
1869,201689.0067741938
1870,227769.7592176329
1871,259943.41211289956
1872,174265.74835487458
1873,234668.26904423867
1874,153482.49060924485
1875,198837.63219501017
1876,197746.4815487441
1877,209081.99328209154
1878,205436.72454528153
1879,128492.24586174477
1880,133647.07037529175
1881,242265.85645754155
1882,243996.93284279705
1883,186709.65692465578
1884,202736.77260963005
1885,243923.1611948924
1886,293803.2875771487
1887,212658.50809408404
1888,272021.8615572243
1889,166814.07953338575
1890,113616.28681401159
1891,134966.29741386865
1892,97701.1999773747
1893,124464.74217596177
1894,123480.1947008512
1895,133720.2136466934
1896,127737.94614286645
1897,115399.08636331982
1898,108945.18425105605
1899,164025.8309251708
1900,157972.94244375703
1901,171012.51983039104
1902,151807.33586080576
1903,219766.89610780033
1904,145816.646098701
1905,200027.41546927573
1906,161863.03311232425
1907,205836.34870679353
1908,110429.43700508199
1909,132417.51772686868
1910,119532.52284753989
1911,221819.3010655926
1912,336306.0838472248
1913,142059.67088463105
1914,54826.742436535445
1915,296482.3877799623
1916,65481.10008350981
1917,252645.48509090728
1918,141187.63844532508
1919,175977.24918043776
1920,154624.01665730868
1921,384081.55891461414
1922,322733.773452474
1923,231277.80108892662
1924,215785.9931571837
1925,196437.70341519048
1926,369974.1009543827
1927,132881.0093747123
1928,158860.70779231272
1929,124333.39100920327
1930,134009.95740515093
1931,142374.2631955254
1932,141407.3856083292
1933,184033.61517345946
1934,182709.19175344132
1935,170098.00472644327
1936,195023.17745555632
1937,186236.28676346916
1938,170212.47354134003
1939,241538.60109844268
1940,193242.38742815703
1941,170721.67468051045
1942,185592.00621094118
1943,213863.96185732822
1944,370260.26745235035
1945,397747.5935052314
1946,131245.86251591146
1947,277369.3222234496
1948,169673.92766909127
1949,245165.27528067233
1950,189825.63006593825
1951,242728.2694698242
1952,206337.2970647719
1953,164518.08909438166
1954,183166.90001701348
1955,137037.57721121435
1956,299341.82750817563
1957,152096.16670447105
1958,302222.2383166584
1959,144183.1456793911
1960,116027.97825592771
1961,120066.73177231384
1962,98651.96909349578
1963,106071.10903828515
1964,106629.30787256654
1965,141138.778133933
1966,139754.46101527195
1967,290543.982803119
1968,419586.56492220087
1969,389845.41856581264
1970,414800.55688417057
1971,457023.56919083826
1972,381565.9447124631
1973,265306.74384290306
1974,336993.18197424454
1975,444148.8228356466
1976,274514.5197620535
1977,351266.02469127096
1978,347472.6137135922
1979,327600.9506024131
1980,202672.49291043472
1981,339961.5746891427
1982,219410.0490399793
1983,206195.19002210547
1984,169864.97125599586
1985,224571.13302975072
1986,208970.64696690865
1987,183682.4017890992
1988,174930.8684978058
1989,191642.10633855074
1990,207628.3126552255
1991,227125.90539084197
1992,214256.58802489337
1993,168128.5878658741
1994,229996.93175917034
1995,184532.34784304904
1996,249658.0812067255
1997,317602.661099995
1998,313046.9771599052
1999,279090.16871495516
2000,319912.8901138336
2001,273950.2122240572
2002,242792.2625041474
2003,257308.64394206638
2004,278000.1949219766
2005,227295.05252432628
2006,222309.21297207806
2007,252347.92395050926
2008,213775.76374298157
2009,195746.98745889546
2010,198270.4842165666
2011,145694.49444160733
2012,176247.59434219747
2013,178421.38149855775
2014,183585.17486059648
2015,209445.0218078745
2016,190380.2609388172
2017,193547.5404799477
2018,117842.70306091619
2019,132524.62383166148
2020,104126.85053133078
2021,103050.97369035351
2022,183024.82371353154
2023,144006.95447278826
2024,269007.3791829836
2025,351022.0988460289
2026,175300.1526678429
2027,158076.87925984102
2028,155308.18375232606
2029,168289.71141714463
2030,266905.85714022384
2031,232615.09901041578
2032,254717.7682830501
2033,257355.81893557488
2034,173826.75802471023
2035,219925.9602235004
2036,202539.17050986708
2037,208957.32731337956
2038,322415.5616989633
2039,232720.84710850657
2040,270703.03736533993
2041,299505.95686064265
2042,206945.84927072172
2043,173951.55353309325
2044,175876.76217116043
2045,215312.43192654307
2046,146586.54047918384
2047,146336.14780450493
2048,141822.49069988204
2049,143565.5362790086
2050,179658.33821877273
2051,104893.5989071862
2052,124474.33536187901
2053,148645.17559574926
2054,87470.03863783361
2055,158815.53957548138
2056,148872.54846098513
2057,112562.15594035333
2058,216513.4036579296
2059,132393.08229966986
2060,172900.9914153632
2061,176124.25001666564
2062,128645.52606372624
2063,116228.92442911815
2064,137682.88893465273
2065,119775.53273480915
2066,164867.16861619375
2067,113833.54365740725
2068,150107.94802545925
2069,88411.22305898865
2070,118237.30082599948
2071,94201.25100648325
2072,136779.55663717314
2073,132912.61031018966
2074,188389.48831165567
2075,150868.33291077072
2076,120455.57993826103
2077,151465.64641102
2078,125873.60291442281
2079,133751.16677739745
2080,117322.52215318596
2081,128775.2573417399
2082,123952.77422224484
2083,149111.75415476892
2084,109407.00964120653
2085,114389.33012503822
2086,116458.46270111784
2087,124216.83915402839
2088,97125.8617369542
2089,76255.24534663316
2090,123866.46924221188
2091,109763.06162488661
2092,121417.01781039327
2093,115563.37808418697
2094,113042.6514240531
2095,149920.48139569338
2096,84215.83814398362
2097,97637.37141647041
2098,149853.55814502464
2099,52422.274242353036
2100,78004.23507879337
2101,116827.79919645331
2102,128796.6105462764
2103,105398.14009183159
2104,143094.39576926772
2105,128583.13482687942
2106,66324.04093175975
2107,189535.73063018604
2108,116570.00746429047
2109,110843.2961818813
2110,127719.212311976
2111,137484.10466859577
2112,137959.6190233345
2113,120323.33990288698
2114,119828.55744961684
2115,162994.4637499685
2116,118775.22639339797
2117,150515.5809425548
2118,127985.26391210059
2119,109662.39724277596
2120,113968.43583702625
2121,98378.67452588983
2122,113761.5388014481
2123,82794.00530850134
2124,160378.79361568484
2125,127600.90670322
2126,147768.7348326163
2127,163695.5024954917
2128,126125.53433275856
2129,95821.17977264532
2130,136174.70817342846
2131,143242.74714338826
2132,113584.22810878509
2133,123501.29653944423
2134,123346.3107001175
2135,99437.47513769717
2136,77630.90165398241
2137,106878.69020867044
2138,133092.6512053492
2139,152923.58200835393
2140,139555.28662272997
2141,165976.83305563225
2142,125053.3393511629
2143,147557.14901066734
2144,123148.11298158353
2145,137594.8421228089
2146,173269.89816457342
2147,142537.9890553358
2148,134714.60315019864
2149,150140.66068720265
2150,235270.5982432159
2151,115370.59460022881
2152,172531.0993674811
2153,160174.06118156473
2154,101643.17739320798
2155,139796.6486567713
2156,264630.0868480733
2157,226097.08755356187
2158,238372.95779998903
2159,214061.40610028664
2160,181047.96154486836
2161,237561.54523811012
2162,363797.670150851
2163,333236.71272138995
2164,256113.26792706558
2165,202020.46883702904
2166,159427.43590908812
2167,219473.52400443933
2168,191743.18849395777
2169,197718.43248404053
2170,217173.22026754712
2171,160180.49384800514
2172,133215.6939422186
2173,171985.61482263205
2174,221990.041455278
2175,301534.7335804417
2176,314116.4738282119
2177,235463.47485750486
2178,213302.33119632106
2179,136544.0595323185
2180,214152.7171197171
2181,192975.51557514461
2182,223344.06945342198
2183,190244.18915876962
2184,120646.39219474915
2185,129077.23370121558
2186,146113.8510487582
2187,153095.86619899684
2188,156511.0933188984
2189,263181.74597611045
2190,81223.08540645614
2191,82031.09005912254
2192,88264.94623431654
2193,110542.1123454115
2194,99292.95931309022
2195,102355.74831192115
2196,102280.38522110548
2197,116536.72714299659
2198,161001.13992167576
2199,180746.37481746965
2200,150105.85580887087
2201,145999.4443181474
2202,216583.53627679628
2203,137929.51734086924
2204,177669.75285881734
2205,117832.2442348985
2206,139447.5238326704
2207,225719.3685767127
2208,268574.4705537581
2209,242353.11237010494
2210,121480.50137034767
2211,120144.91810167907
2212,120680.49235248422
2213,105241.00408529177
2214,137066.6865523327
2215,102588.49146715205
2216,148365.8299877859
2217,68527.21297457188
2218,67349.8223419211
2219,66101.15161511168
2220,56930.26351129691
2221,297085.2878350959
2222,271522.76356851694
2223,286757.39395912504
2224,208457.1788641942
2225,118433.35479946232
2226,181509.3951194919
2227,196158.42292374227
2228,265172.1045187252
2229,251153.8677654321
2230,153456.04058239528
2231,209843.58123031518
2232,179032.352020045
2233,178064.5822120501
2234,242667.32184598237
2235,216416.1354102521
2236,253163.4997550781
2237,313734.8292094314
2238,196374.21341030565
2239,110368.01407971288
2240,154456.24210900546
2241,155354.7894951286
2242,125168.30151076084
2243,133746.01574358618
2244,105252.26745413343
2245,102304.36850992293
2246,140781.0160991118
2247,117673.45776221581
2248,121199.5230450701
2249,119344.31661318618
2250,132229.7182716007
2251,107978.6378487441
2252,181940.718726461
2253,153732.96925623005
2254,183847.5507719441
2255,185161.97265221915
2256,181137.50854498433
2257,207919.99894865585
2258,163308.02922311507
2259,174889.95856637257
2260,160346.86992050384
2261,198183.6374489652
2262,211961.41193738123
2263,378665.67878067656
2264,451485.675407391
2265,175977.17241732343
2266,317138.59479588806
2267,362544.5411432562
2268,431845.3427136739
2269,152852.48549079432
2270,201650.65060598403
2271,214065.21678303578
2272,195345.18281037448
2273,164929.00665895725
2274,178768.01877545842
2275,153865.3105172663
2276,188523.4487796279
2277,182085.90391740313
2278,150197.8331428351
2279,126345.54751812098
2280,118249.1239589629
2281,162880.96299517038
2282,181939.0364883255
2283,108796.23813102541
2284,112082.69732253841
2285,141786.39309659504
2286,123637.36110447087
2287,371552.44176966685
2288,274382.82660828484
2289,367072.32899008936
2290,444521.76727853605
2291,336285.69785664335
2292,443088.81381196534
2293,466202.63165481447
2294,405450.12752885825
2295,467570.0648114283
2296,278026.6911912912
2297,344010.6441632463
2298,338022.6771366094
2299,351514.2547910783
2300,342284.53637965315
2301,313235.536078757
2302,250342.83337778266
2303,248971.46022888913
2304,253558.93476293216
2305,192547.00409202217
2306,187527.80741001508
2307,196022.0112925634
2308,228357.76438726287
2309,285303.6014677463
2310,211844.121020033
2311,198885.83289881007
2312,177969.07547219115
2313,172490.53074994992
2314,174050.25137649616
2315,182059.52123649372
2316,195158.22853735453
2317,188066.05474774633
2318,178857.9072655231
2319,183205.70830731507
2320,186325.0211253351
2321,237848.8408702071
2322,179146.00989114307
2323,198599.5661597978
2324,182740.72375817233
2325,215020.5143064919
2326,177830.32619575667
2327,202972.06889660374
2328,223145.02656003204
2329,192374.62717226447
2330,180359.44599628757
2331,341749.9902172182
2332,400355.2815423016
2333,322799.53748792526
2334,257608.74122777584
2335,288051.45856769715
2336,309587.994650196
2337,196432.20881227954
2338,265109.4244365406
2339,220938.39686770254
2340,390153.3467635832
2341,213126.6426485565
2342,237228.17545329226
2343,229711.32094541614
2344,212851.45326057743
2345,236110.2005770693
2346,213039.12277892043
2347,197261.86556847178
2348,242749.3192795978
2349,182929.87923878123
2350,314750.12842074886
2351,254396.28014251933
2352,254794.11958218197
2353,235744.66261689193
2354,139623.79700617027
2355,147926.10862111318
2356,153215.85327422305
2357,189414.59749909648
2358,197549.30531012008
2359,132696.95257962053
2360,116136.75192832592
2361,146409.26847028837
2362,257718.74288767268
2363,140015.58157730487
2364,159393.28625463182
2365,216551.22982795106
2366,193120.9165280925
2367,222464.57571456084
2368,212621.52982430364
2369,216984.3611706404
2370,169672.85812979756
2371,165121.7182147396
2372,193279.17923268685
2373,288216.52664944285
2374,319003.11718390364
2375,255891.18694703854
2376,269431.8051796094
2377,334840.9770680717
2378,145021.57177674558
2379,195051.57586993082
2380,149059.08324388298
2381,167489.9574076492
2382,214969.12708178713
2383,204941.43676152898
2384,244919.16330061047
2385,162101.37403951044
2386,133486.59794974845
2387,136897.5809177193
2388,105132.14133836763
2389,118319.58837192704
2390,150128.67320654023
2391,146295.86239946226
2392,114267.18461689561
2393,172531.2255427517
2394,143665.89384123468
2395,211354.3085861375
2396,144003.6254679951
2397,222518.02605763852
2398,135526.90320818365
2399,65337.523734678216
2400,63319.86167237811
2401,120786.89553585224
2402,137361.10899055813
2403,147969.34783180966
2404,153383.4862712543
2405,158722.5067452899
2406,140127.1688510457
2407,124994.89847948884
2408,149355.4621068552
2409,120635.09637083183
2410,173235.03211210843
2411,114381.0185318405
2412,157946.23396411142
2413,129909.68148203472
2414,157389.97028013144
2415,133927.33713786746
2416,129736.03153927537
2417,131500.06043848424
2418,131815.82294283592
2419,127247.30634815592
2420,122218.48031219654
2421,148216.5366941675
2422,107957.29970244945
2423,115274.6672150104
2424,164807.1483476539
2425,194297.4440469766
2426,131302.8979258287
2427,132748.92876761084
2428,183225.3889181196
2429,112972.71891497062
2430,133082.8712500668
2431,109491.18191766378
2432,147969.55487263866
2433,148565.6605810559
2434,139124.33269294386
2435,152011.25107743568
2436,105775.12455613086
2437,102649.82939567423
2438,122935.15174099768
2439,103235.88930476127
2440,124664.92578435525
2441,93978.60994230634
2442,98181.1316350446
2443,126664.73719591675
2444,133329.71102073253
2445,86755.82088078959
2446,132094.80533418647
2447,181393.6363097372
2448,129690.26787732444
2449,111699.5123147712
2450,155897.70148345284
2451,119246.2057862335
2452,192127.36252372753
2453,93509.26825955283
2454,119035.37179648546
2455,121332.32060462661
2456,133253.43418467132
2457,136723.354590824
2458,128803.76340702674
2459,106752.93150150827
2460,140235.65593505104
2461,127168.1919493673
2462,134619.83434134343
2463,124418.17494744547
2464,171158.62033311976
2465,141648.87596750646
2466,117178.60914972349
2467,131042.60864321301
2468,81286.67453688652
2469,80272.1285521605
2470,194940.66311497646
2471,217786.13468067907
2472,164756.45403616963
2473,116031.287620651
2474,73139.55599620049
2475,208502.66900091752
2476,114841.7500963412
2477,126539.05747716335
2478,152513.92133143506
2479,105429.83639931807
2480,154450.30185123702
2481,119311.1189283712
2482,126019.43114157682
2483,111457.64464941628
2484,121631.36972886648
2485,123223.18610438111
2486,150747.02688875288
2487,164861.73878307705
2488,166987.03098145447
2489,158174.57152353617
2490,146421.95951654165
2491,93248.33347118345
2492,196625.03197040863
2493,155730.93488873696
2494,151814.40312322523
2495,89400.22682757431
2496,240598.05990916863
2497,152903.60492765254
2498,108087.30784424192
2499,87336.3361106526
2500,119339.29125431686
2501,134838.87938203695
2502,145627.78706959536
2503,94580.96996347915
2504,170715.3968490763
2505,227141.49745644667
2506,250585.10256008225
2507,277592.4354239481
2508,250509.37504216516
2509,217994.01970925354
2510,222738.99819766206
2511,175593.69985384258
2512,208641.86520934713
2513,221121.22403712955
2514,266312.65620121465
2515,150988.2559290945
2516,174318.9866422905
2517,146261.99459842336
2518,156715.12469236605
2519,235032.30951721864
2520,221050.9557332896
2521,189286.08610646217
2522,221650.35453350988
2523,119377.0836135219
2524,134844.4531344474
2525,148258.4523409712
2526,137704.30278668526
2527,117313.82501021455
2528,128606.16236307037
2529,134149.13046054787
2530,125653.85572042498
2531,255885.10990155622
2532,223359.3562691027
2533,193345.69922532956
2534,235894.13249140407
2535,294365.4390035975
2536,232660.87651450475
2537,244397.2333405845
2538,182374.55399302047
2539,190458.47258208273
2540,176013.35307468096
2541,182804.73337011694
2542,164482.6313008106
2543,121306.92982005308
2544,122328.33261432947
2545,138173.3049184815
2546,121684.9268352404
2547,138366.82078320885
2548,150467.49126669543
2549,152755.33024550404
2550,520680.96493627736
2551,138974.14275746854
2552,128718.2785519523
2553,75860.1261711879
2554,95932.42200526113
2555,113231.48854302012
2556,98119.24120345192
2557,106699.13418166178
2558,147836.4546390238
2559,141606.47915677045
2560,155545.6163960862
2561,145880.24042268755
2562,140067.2695917682
2563,152098.68881362042
2564,201322.40661648952
2565,137225.5284839322
2566,153511.33788834288
2567,142576.4765071289
2568,203754.47320412242
2569,226283.0882705239
2570,116999.41388438114
2571,192206.1550851734
2572,153677.6400935738
2573,219030.2636738161
2574,287468.0034359008
2575,131744.29044871955
2576,118655.88807389289
2577,154639.55948801507
2578,83411.05280288578
2579,64049.79083500356
2580,86774.25039173994
2581,94742.00590618372
2582,101024.87825832788
2583,273153.82129139255
2584,171390.6129647423
2585,184099.26119240216
2586,221555.61554976288
2587,199349.3824247722
2588,137482.91153354407
2589,151191.44973627932
2590,200727.43273274385
2591,223682.47681386673
2592,210116.479710109
2593,255340.74283046625
2594,185664.38031465764
2595,208487.5829041655
2596,287079.2965417377
2597,184561.60162549687
2598,280319.47787711874
2599,340168.2671631357
2600,152949.80624701607
2601,142762.65821206014
2602,85249.78571033574
2603,94782.02477092727
2604,90616.34105948368
2605,81608.62537967175
2606,144664.53316127838
2607,197776.5772615252
2608,197925.95492707656
2609,174123.9173003821
2610,110609.5999440283
2611,124006.90131197797
2612,161174.05436935107
2613,129932.51443193988
2614,124117.04685424766
2615,152810.62524038332
2616,144195.67850819515
2617,183678.91706034445
2618,194413.58973228946
2619,198988.6372948081
2620,188233.80117147428
2621,176143.52129044756
2622,176473.64345011584
2623,242345.4235015041
2624,298120.9608741958
2625,292021.7142536505
2626,173563.06754301878
2627,169113.68433474476
2628,481426.79788498953
2629,491154.85073279275
2630,389959.4722961849
2631,468964.51924984675
2632,417704.0679773691
2633,319450.1424649691
2634,433587.5335212939
2635,158741.85549324885
2636,173853.54504095856
2637,178998.45970823924
2638,253694.50074818457
2639,193196.46561847383
2640,151142.98574022745
2641,104040.29885440278
2642,186024.46266063832
2643,103731.71011358513
2644,118330.08753393097
2645,110523.19757976249
2646,96027.2100261595
2647,104089.51560631805
2648,141192.90460164385
2649,154472.24904092657
2650,135435.3721684338
2651,138178.35155507227
2652,398297.72119477694
2653,255503.82178165787
2654,253346.66718131502
2655,410462.4108264732
2656,325989.6274327269
2657,349655.24453431787
2658,309210.78070490895
2659,311564.93543007644
2660,364549.7626915161
2661,355814.3708143709
2662,363434.14448269864
2663,295699.39310646185
2664,277350.4049209175
2665,329988.9496787829
2666,283631.37062491494
2667,170854.65290460072
2668,182249.15292587655
2669,179916.4987628507
2670,276075.6830125097
2671,189928.83055266447
2672,192690.48049904348
2673,199229.2816917546
2674,193757.6335566207
2675,172346.49199056454
2676,194806.79392242743
2677,198390.6341218758
2678,248461.83062358067
2679,278981.6443448042
2680,291804.4587364834
2681,403941.7199460617
2682,323781.03011461586
2683,507196.34773934673
2684,323187.9575176239
2685,329312.8230792108
2686,246278.36167541204
2687,311511.7643783002
2688,217532.72765886228
2689,209036.65034144744
2690,412788.9625955063
2691,187119.00834052707
2692,141557.54457326644
2693,197900.72085387728
2694,140152.71600466614
2695,192851.2890617792
2696,186362.33650776948
2697,184207.58749584953
2698,193260.1354510159
2699,167481.28700211347
2700,154210.1106781807
2701,150883.3229981265
2702,111827.63765572752
2703,128430.04458627968
2704,140630.60349773848
2705,115204.36135484565
2706,113154.05328163123
2707,123785.35488980499
2708,133042.87446813151
2709,105208.29724922206
2710,127983.58568330067
2711,262638.6266920926
2712,391839.9515555755
2713,170027.97686181898
2714,151149.1830461251
2715,170247.1431402644
2716,144165.6848123627
2717,191313.85303472445
2718,222405.38419260687
2719,151666.59560090385
2720,173907.2189985473
2721,130940.64798656596
2722,159533.18215286252
2723,144350.83856023906
2724,125509.15157466037
2725,129748.40028478697
2726,147605.22774634694
2727,175502.52780142083
2728,184864.49700300445
2729,148342.52850160125
2730,146820.9737489097
2731,134299.0282582732
2732,134412.32219540165
2733,159423.43531879783
2734,139328.73287981967
